date,pollution,dew,temp,press,wnd_dir,wnd_spd
2010-01-17 03:00:00,160.0,-14,-12.0,1031.0,2,1.79
2010-01-17 04:00:00,150.0,-14,-12.0,1031.0,2,3.58
2010-01-17 05:00:00,148.0,-14,-10.0,1030.0,2,6.71
2010-01-17 06:00:00,208.0,-14,-11.0,1030.0,2,9.84
2010-01-17 07:00:00,209.0,-15,-10.0,1030.0,2,11.63
2010-01-17 08:00:00,183.0,-13,-10.0,1030.0,2,14.76
2010-01-17 09:00:00,161.0,-13,-8.0,1030.0,2,17.89
2010-01-17 10:00:00,182.0,-12,-6.0,1030.0,0,0.45
2010-01-17 11:00:00,230.0,-11,-5.0,1030.0,0,1.34
2010-01-17 12:00:00,170.0,-11,-4.0,1029.0,0,2.23
2010-01-17 13:00:00,172.0,-11,-3.0,1028.0,0,3.12
2010-01-17 14:00:00,154.0,-10,-1.0,1027.0,0,4.01
2010-01-17 15:00:00,166.0,-11,-1.0,1027.0,0,4.46
2010-01-17 16:00:00,177.0,-10,-1.0,1026.0,1,0.89
2010-01-17 17:00:00,191.0,-10,-3.0,1026.0,1,1.78
2010-01-17 18:00:00,212.0,-10,-5.0,1027.0,1,2.67
2010-01-17 19:00:00,250.0,-10,-6.0,1027.0,3,0.89
2010-01-17 20:00:00,268.0,-11,-7.0,1027.0,0,0.45
2010-01-17 21:00:00,317.0,-10,-7.0,1027.0,0,0.9
2010-01-17 22:00:00,291.0,-11,-9.0,1027.0,0,1.35
2010-01-17 23:00:00,313.0,-12,-9.0,1027.0,3,0.89
2010-01-18 00:00:00,282.0,-12,-10.0,1028.0,0,0.89
2010-01-18 01:00:00,282.0,-13,-11.0,1028.0,2,3.13
2010-01-18 02:00:00,303.0,-11,-9.0,1028.0,2,4.92
2010-01-18 03:00:00,349.0,-13,-10.0,1028.0,2,6.71
2010-01-18 04:00:00,407.0,-13,-11.0,1028.0,2,7.6
2010-01-18 05:00:00,361.0,-13,-11.0,1027.0,3,1.79
2010-01-18 06:00:00,234.0,-14,-11.0,1028.0,2,0.89
2010-01-18 07:00:00,149.0,-14,-11.0,1028.0,2,4.02
2010-01-18 08:00:00,147.0,-14,-11.0,1028.0,2,5.81
2010-01-18 09:00:00,184.0,-11,-6.0,1028.0,2,9.83
2010-01-18 10:00:00,161.0,-10,-5.0,1028.0,2,11.62
2010-01-18 11:00:00,137.0,-9,-3.0,1028.0,2,13.41
2010-01-18 12:00:00,146.0,-8,-1.0,1027.0,2,15.2
2010-01-18 13:00:00,144.0,-9,0.0,1026.0,2,16.99
2010-01-18 14:00:00,154.0,-9,1.0,1025.0,3,1.79
2010-01-18 15:00:00,173.0,-9,1.0,1025.0,0,0.89
2010-01-18 16:00:00,188.0,-8,1.0,1025.0,1,0.89
2010-01-18 17:00:00,203.0,-7,-1.0,1025.0,1,2.68
2010-01-18 18:00:00,233.0,-7,-2.0,1025.0,0,0.89
2010-01-18 19:00:00,408.0,-7,-3.0,1025.0,1,0.89
2010-01-18 20:00:00,435.0,-5,-2.0,1026.0,0,0.89
2010-01-18 21:00:00,403.0,-5,-1.0,1026.0,2,1.79
2010-01-18 22:00:00,360.0,-5,-1.0,1026.0,2,3.58
2010-01-18 23:00:00,402.0,-6,-1.0,1026.0,0,0.89
2010-01-19 00:00:00,358.0,-4,-1.0,1025.0,2,1.79
2010-01-19 01:00:00,383.0,-5,-1.0,1024.0,2,4.92
2010-01-19 02:00:00,332.0,-5,-1.0,1024.0,2,6.71
2010-01-19 03:00:00,274.0,-5,-1.0,1023.0,2,8.5
2010-01-19 04:00:00,256.0,-4,-1.0,1022.0,2,10.29
2010-01-19 05:00:00,302.0,-4,-1.0,1021.0,2,11.18
2010-01-19 06:00:00,330.0,-4,-1.0,1021.0,2,12.07
2010-01-19 07:00:00,367.0,-4,-1.0,1021.0,2,13.86
2010-01-19 08:00:00,297.0,-4,0.0,1021.0,0,0.89
2010-01-19 09:00:00,331.0,-4,0.0,1021.0,2,1.79
2010-01-19 10:00:00,323.0,-4,0.0,1021.0,0,0.89
2010-01-19 11:00:00,339.0,-5,1.0,1021.0,2,1.79
2010-01-19 12:00:00,301.0,-5,1.0,1020.0,0,0.89
2010-01-19 13:00:00,310.0,-4,1.0,1019.0,0,1.34
2010-01-19 14:00:00,305.0,-4,1.0,1018.0,3,0.89
2010-01-19 15:00:00,313.0,-3,2.0,1018.0,0,0.45
2010-01-19 16:00:00,336.0,-3,2.0,1018.0,0,1.34
2010-01-19 17:00:00,357.0,-2,2.0,1018.0,3,0.89
2010-01-19 18:00:00,485.0,-3,1.0,1018.0,0,0.89
2010-01-19 19:00:00,426.0,-3,2.0,1020.0,2,1.79
2010-01-19 20:00:00,403.0,-3,1.0,1020.0,2,4.92
2010-01-19 21:00:00,374.0,-3,0.0,1021.0,2,6.71
2010-01-19 22:00:00,333.0,-3,0.0,1021.0,2,8.5
2010-01-19 23:00:00,343.0,-3,1.0,1020.0,2,11.63
2010-01-20 00:00:00,364.0,-2,0.0,1021.0,2,14.76
2010-01-20 01:00:00,389.0,-2,-1.0,1022.0,2,16.55
2010-01-20 02:00:00,368.0,-4,-2.0,1022.0,2,19.68
2010-01-20 03:00:00,267.0,-2,-1.0,1023.0,2,25.49
2010-01-20 04:00:00,71.0,-3,1.0,1023.0,2,28.62
2010-01-20 05:00:00,81.0,-3,0.0,1024.0,2,31.75
2010-01-20 06:00:00,51.0,-5,2.0,1026.0,2,36.67
2010-01-20 07:00:00,49.0,-9,1.0,1027.0,2,41.59
2010-01-20 08:00:00,44.0,-10,0.0,1028.0,2,48.74
2010-01-20 09:00:00,45.0,-10,0.0,1030.0,2,55.89
2010-01-20 10:00:00,35.0,-11,1.0,1032.0,2,63.04
2010-01-20 11:00:00,29.0,-13,0.0,1033.0,2,71.09
2010-01-20 12:00:00,27.0,-13,0.0,1033.0,2,78.24
2010-01-20 13:00:00,29.0,-13,-1.0,1033.0,3,8.05
2010-01-20 14:00:00,16.0,-13,-1.0,1032.0,2,7.15
2010-01-20 15:00:00,23.0,-15,-1.0,1032.0,3,5.81
2010-01-20 16:00:00,28.0,-14,-1.0,1033.0,2,5.81
2010-01-20 17:00:00,22.0,-15,-2.0,1033.0,2,12.96
2010-01-20 18:00:00,11.0,-16,-3.0,1034.0,2,21.01
2010-01-20 19:00:00,25.0,-17,-4.0,1035.0,2,28.16
2010-01-20 20:00:00,16.0,-19,-3.0,1036.0,2,37.99
2010-01-20 21:00:00,20.0,-18,-4.0,1037.0,2,46.93
2010-01-20 22:00:00,20.0,-19,-4.0,1038.0,2,55.87
2010-01-20 23:00:00,18.0,-19,-5.0,1038.0,2,65.7
2010-01-21 00:00:00,18.0,-20,-6.0,1038.0,2,75.53
2010-01-21 01:00:00,17.0,-20,-6.0,1038.0,2,85.36
2010-01-21 02:00:00,17.0,-20,-7.0,1038.0,2,95.19
2010-01-21 03:00:00,17.0,-22,-8.0,1038.0,2,103.24
2010-01-21 04:00:00,15.0,-23,-8.0,1038.0,2,111.29
2010-01-21 05:00:00,19.0,-24,-9.0,1038.0,2,118.44
2010-01-21 06:00:00,16.0,-24,-9.0,1038.0,2,128.27
2010-01-21 07:00:00,18.0,-25,-9.0,1038.0,2,138.1
2010-01-21 08:00:00,18.0,-25,-8.0,1039.0,2,147.04
2010-01-21 09:00:00,18.0,-25,-8.0,1039.0,2,155.98
2010-01-21 10:00:00,26.0,-22,-7.0,1039.0,2,160.9
2010-01-21 11:00:00,26.0,-22,-7.0,1038.0,3,3.13
2010-01-21 12:00:00,25.0,-22,-5.0,1037.0,2,4.02
2010-01-21 13:00:00,24.0,-21,-5.0,1035.0,3,3.13
2010-01-21 14:00:00,15.0,-21,-4.0,1034.0,1,1.79
2010-01-21 15:00:00,17.0,-20,-3.0,1034.0,3,1.79
2010-01-21 16:00:00,15.0,-21,-2.0,1033.0,2,4.92
2010-01-21 17:00:00,21.0,-20,-2.0,1033.0,2,10.73
2010-01-21 18:00:00,40.0,-20,-2.0,1034.0,2,15.65
2010-01-21 19:00:00,51.0,-19,-3.0,1034.0,2,21.46
2010-01-21 20:00:00,45.0,-19,-3.0,1035.0,2,25.48
2010-01-21 21:00:00,61.0,-17,-8.0,1035.0,3,0.89
2010-01-21 22:00:00,72.0,-18,-9.0,1035.0,2,1.79
2010-01-21 23:00:00,38.0,-18,-9.0,1035.0,2,3.58
2010-01-22 00:00:00,35.0,-18,-6.0,1036.0,2,7.6
2010-01-22 01:00:00,29.0,-20,-4.0,1037.0,2,17.43
2010-01-22 02:00:00,26.0,-21,-5.0,1037.0,2,27.26
2010-01-22 03:00:00,18.0,-21,-6.0,1037.0,2,35.31
2010-01-22 04:00:00,15.0,-20,-7.0,1036.0,2,42.46
2010-01-22 05:00:00,15.0,-20,-7.0,1035.0,2,48.27
2010-01-22 06:00:00,22.0,-20,-7.0,1035.0,2,54.08
2010-01-22 07:00:00,21.0,-20,-7.0,1036.0,2,59.0
2010-01-22 08:00:00,19.0,-19,-7.0,1036.0,2,63.92
2010-01-22 09:00:00,22.0,-20,-5.0,1036.0,2,67.94
2010-01-22 10:00:00,25.0,-19,-4.0,1036.0,2,75.09
2010-01-22 11:00:00,22.0,-19,-4.0,1036.0,2,84.03
2010-01-22 12:00:00,26.0,-19,-3.0,1035.0,2,95.21
2010-01-22 13:00:00,32.0,-18,-3.0,1034.0,2,105.04
2010-01-22 14:00:00,30.0,-19,-2.0,1033.0,2,114.87
2010-01-22 15:00:00,32.0,-18,-2.0,1032.0,2,124.7
2010-01-22 16:00:00,30.0,-18,-2.0,1032.0,2,133.64
2010-01-22 17:00:00,32.0,-18,-2.0,1032.0,2,139.45
2010-01-22 18:00:00,37.0,-18,-3.0,1032.0,2,144.37
2010-01-22 19:00:00,49.0,-17,-5.0,1033.0,2,149.29
2010-01-22 20:00:00,47.0,-18,-4.0,1033.0,2,153.31
2010-01-22 21:00:00,39.0,-17,-4.0,1032.0,2,159.12
2010-01-22 22:00:00,35.0,-17,-4.0,1032.0,2,164.04
2010-01-22 23:00:00,48.0,-17,-7.0,1032.0,2,168.06
2010-01-23 00:00:00,49.0,-17,-4.0,1033.0,2,172.08
2010-01-23 01:00:00,24.0,-17,-8.0,1033.0,0,0.89
2010-01-23 02:00:00,23.0,-17,-5.0,1032.0,2,4.92
2010-01-23 03:00:00,20.0,-18,-6.0,1032.0,2,8.05
2010-01-23 04:00:00,19.0,-18,-5.0,1031.0,2,12.97
2010-01-23 05:00:00,16.0,-18,-6.0,1031.0,2,16.1
2010-01-23 06:00:00,22.0,-18,-7.0,1031.0,2,20.12
2010-01-23 07:00:00,24.0,-18,-7.0,1031.0,2,24.14
2010-01-23 08:00:00,24.0,-18,-6.0,1031.0,2,25.93
2010-01-23 09:00:00,41.0,-18,-2.0,1031.0,2,30.85
2010-01-23 10:00:00,23.0,-17,-1.0,1031.0,2,38.9
2010-01-23 11:00:00,19.0,-17,0.0,1030.0,2,46.95
2010-01-23 12:00:00,15.0,-19,1.0,1029.0,2,55.0
2010-01-23 13:00:00,19.0,-20,2.0,1027.0,2,63.05
2010-01-23 14:00:00,17.0,-19,2.0,1025.0,2,71.1
2010-01-23 15:00:00,17.0,-19,3.0,1024.0,2,79.15
2010-01-23 16:00:00,22.0,-19,3.0,1024.0,2,86.3
2010-01-23 17:00:00,22.970588235294116,-18,2.0,1024.0,2,91.22
2010-01-23 18:00:00,23.941176470588236,-18,1.0,1024.0,2,96.14
2010-01-23 19:00:00,24.91176470588235,-17,0.0,1024.0,2,100.16
2010-01-23 20:00:00,25.88235294117647,-18,0.0,1024.0,1,1.79
2010-01-23 21:00:00,26.852941176470587,-15,-3.0,1024.0,0,0.89
2010-01-23 22:00:00,27.823529411764707,-16,0.0,1023.0,2,1.79
2010-01-23 23:00:00,28.794117647058822,-16,0.0,1023.0,2,4.92
2010-01-24 00:00:00,29.764705882352942,-15,-2.0,1022.0,2,6.71
2010-01-24 01:00:00,30.735294117647058,-14,-7.0,1022.0,0,0.45
2010-01-24 02:00:00,31.705882352941174,-14,-8.0,1021.0,2,1.79
2010-01-24 03:00:00,32.67647058823529,-16,-11.0,1021.0,2,3.58
2010-01-24 04:00:00,33.64705882352941,-14,-9.0,1019.0,2,4.47
2010-01-24 05:00:00,34.61764705882353,-15,-10.0,1019.0,0,0.89
2010-01-24 06:00:00,35.588235294117645,-16,-12.0,1019.0,1,0.89
2010-01-24 07:00:00,36.55882352941177,-15,-12.0,1019.0,0,0.89
2010-01-24 08:00:00,37.529411764705884,-16,-13.0,1019.0,3,1.79
2010-01-24 09:00:00,38.5,-13,-7.0,1020.0,0,0.89
2010-01-24 10:00:00,39.470588235294116,-12,-4.0,1019.0,0,1.78
2010-01-24 11:00:00,40.44117647058823,-13,0.0,1019.0,0,2.67
2010-01-24 12:00:00,41.41176470588235,-16,4.0,1018.0,2,4.02
2010-01-24 13:00:00,42.38235294117647,-19,5.0,1017.0,2,13.85
2010-01-24 14:00:00,43.35294117647059,-18,5.0,1017.0,2,22.79
2010-01-24 15:00:00,44.32352941176471,-19,5.0,1017.0,2,32.62
2010-01-24 16:00:00,45.294117647058826,-20,5.0,1018.0,2,40.67
2010-01-24 17:00:00,46.26470588235294,-19,3.0,1020.0,2,49.61
2010-01-24 18:00:00,47.23529411764706,-18,1.0,1023.0,2,61.68
2010-01-24 19:00:00,48.205882352941174,-20,-1.0,1027.0,2,76.88
2010-01-24 20:00:00,49.17647058823529,-20,-2.0,1028.0,2,89.84
2010-01-24 21:00:00,50.14705882352941,-21,-3.0,1029.0,2,98.78
2010-01-24 22:00:00,51.11764705882353,-25,-4.0,1030.0,2,113.98
2010-01-24 23:00:00,52.08823529411765,-26,-5.0,1031.0,2,129.18
2010-01-25 00:00:00,53.05882352941177,-25,-5.0,1031.0,2,141.25
2010-01-25 01:00:00,54.029411764705884,-25,-6.0,1031.0,2,150.19
2010-01-25 02:00:00,55.0,-24,-6.0,1032.0,2,162.26
2010-01-25 03:00:00,55.970588235294116,-24,-6.0,1033.0,2,172.09
2010-01-25 04:00:00,56.94117647058823,-23,-6.0,1033.0,2,181.92
2010-01-25 05:00:00,57.911764705882355,-22,-7.0,1033.0,2,187.73
2010-01-25 06:00:00,58.88235294117647,-21,-7.0,1033.0,2,192.65
2010-01-25 07:00:00,59.85294117647059,-21,-7.0,1034.0,2,196.67
2010-01-25 08:00:00,60.8235294117647,-21,-6.0,1035.0,2,201.59
2010-01-25 09:00:00,61.794117647058826,-21,-4.0,1036.0,2,207.4
2010-01-25 10:00:00,62.76470588235294,-22,-3.0,1036.0,2,216.34
2010-01-25 11:00:00,63.73529411764706,-22,-2.0,1036.0,2,222.15
2010-01-25 12:00:00,64.70588235294117,-23,-1.0,1035.0,2,230.2
2010-01-25 13:00:00,65.6764705882353,-26,1.0,1033.0,2,238.25
2010-01-25 14:00:00,66.64705882352942,-25,2.0,1032.0,2,245.4
2010-01-25 15:00:00,67.61764705882354,-25,2.0,1031.0,2,252.55
2010-01-25 16:00:00,68.58823529411765,-24,2.0,1031.0,2,257.47
2010-01-25 17:00:00,69.55882352941177,-22,1.0,1031.0,1,4.02
2010-01-25 18:00:00,70.52941176470588,-19,-1.0,1031.0,1,7.15
2010-01-25 19:00:00,71.5,-19,-1.0,1031.0,1,10.28
2010-01-25 20:00:00,72.47058823529412,-17,-4.0,1031.0,1,12.07
2010-01-25 21:00:00,73.44117647058823,-18,-1.0,1031.0,1,15.2
2010-01-25 22:00:00,74.41176470588235,-18,-5.0,1030.0,0,0.89
2010-01-25 23:00:00,75.38235294117646,-18,-3.0,1030.0,1,3.13
2010-01-26 00:00:00,76.35294117647058,-16,-9.0,1030.0,0,0.89
2010-01-26 01:00:00,77.3235294117647,-16,-8.0,1029.0,0,1.78
2010-01-26 02:00:00,78.29411764705883,-16,-11.0,1029.0,0,2.23
2010-01-26 03:00:00,79.26470588235294,-16,-12.0,1029.0,0,3.12
2010-01-26 04:00:00,80.23529411764706,-16,-10.0,1028.0,2,3.13
2010-01-26 05:00:00,81.20588235294117,-17,-10.0,1028.0,2,4.92
2010-01-26 06:00:00,82.1764705882353,-17,-12.0,1027.0,2,6.71
2010-01-26 07:00:00,83.14705882352942,-17,-10.0,1027.0,2,8.5
2010-01-26 08:00:00,84.11764705882354,-18,-13.0,1028.0,3,1.79
2010-01-26 09:00:00,85.08823529411765,-16,-8.0,1028.0,2,4.02
2010-01-26 10:00:00,86.05882352941177,-16,-6.0,1027.0,2,5.81
2010-01-26 11:00:00,87.02941176470588,-15,-3.0,1027.0,0,0.89
2010-01-26 12:00:00,88.0,-15,-1.0,1025.0,1,1.79
2010-01-26 13:00:00,85.0,-18,0.0,1024.0,1,3.58
2010-01-26 14:00:00,90.0,-19,1.0,1023.0,0,0.89
2010-01-26 15:00:00,127.0,-18,2.0,1021.0,1,1.79
2010-01-26 16:00:00,144.0,-17,1.0,1021.0,1,4.92
2010-01-26 17:00:00,203.0,-14,-1.0,1021.0,1,5.81
2010-01-26 18:00:00,199.0,-13,-3.0,1021.0,1,6.7
2010-01-26 19:00:00,231.0,-13,-3.0,1021.0,0,0.89
2010-01-26 20:00:00,274.0,-11,-5.0,1020.0,3,0.89
2010-01-26 21:00:00,340.0,-13,-6.0,1020.0,2,1.79
2010-01-26 22:00:00,298.0,-11,-5.0,1020.0,0,0.89
2010-01-26 23:00:00,268.0,-11,-4.0,1019.0,2,1.79
2010-01-27 00:00:00,299.0,-11,-4.0,1019.0,2,3.58
2010-01-27 01:00:00,300.0,-12,-3.0,1018.0,2,5.37
2010-01-27 02:00:00,240.0,-11,-4.0,1017.0,2,7.16
2010-01-27 03:00:00,213.0,-11,-4.0,1016.0,2,10.29
2010-01-27 04:00:00,171.0,-12,-3.0,1016.0,2,12.08
2010-01-27 05:00:00,153.0,-11,-4.0,1016.0,2,15.21
2010-01-27 06:00:00,153.0,-11,-5.0,1015.0,2,17.0
2010-01-27 07:00:00,140.0,-11,-4.0,1015.0,2,18.79
2010-01-27 08:00:00,147.0,-11,-3.0,1015.0,3,3.13
2010-01-27 09:00:00,158.0,-10,-1.0,1015.0,3,6.26
2010-01-27 10:00:00,153.0,-9,1.0,1015.0,3,9.39
2010-01-27 11:00:00,154.0,-9,3.0,1015.0,2,1.79
2010-01-27 12:00:00,143.0,-9,4.0,1014.0,2,4.92
2010-01-27 13:00:00,90.0,-9,6.0,1013.0,2,8.05
2010-01-27 14:00:00,55.0,-13,8.0,1012.0,2,16.1
2010-01-27 15:00:00,52.0,-14,8.0,1013.0,2,24.15
2010-01-27 16:00:00,41.0,-14,7.0,1014.0,2,32.2
2010-01-27 17:00:00,29.0,-13,7.0,1015.0,2,39.35
2010-01-27 18:00:00,37.0,-13,5.0,1016.0,2,47.4
2010-01-27 19:00:00,49.0,-12,4.0,1018.0,2,52.32
2010-01-27 20:00:00,56.0,-13,3.0,1019.0,2,56.34
2010-01-27 21:00:00,38.0,-14,3.0,1020.0,2,62.15
2010-01-27 22:00:00,37.0,-14,3.0,1021.0,2,67.96
2010-01-27 23:00:00,28.0,-14,0.0,1022.0,2,71.98
2010-01-28 00:00:00,20.0,-13,-1.0,1023.0,2,76.9
2010-01-28 01:00:00,22.0,-15,-1.0,1023.0,3,7.15
2010-01-28 02:00:00,27.0,-15,-1.0,1024.0,3,12.07
2010-01-28 03:00:00,34.0,-15,-2.0,1025.0,3,16.09
2010-01-28 04:00:00,27.0,-15,-2.0,1025.0,3,21.01
2010-01-28 05:00:00,32.0,-15,-3.0,1025.0,3,25.03
2010-01-28 06:00:00,28.0,-15,-3.0,1025.0,2,3.13
2010-01-28 07:00:00,28.0,-15,-3.0,1026.0,2,8.05
2010-01-28 08:00:00,18.0,-16,-3.0,1027.0,2,12.97
2010-01-28 09:00:00,17.0,-17,-2.0,1028.0,2,20.12
2010-01-28 10:00:00,16.0,-18,-2.0,1029.0,2,25.93
2010-01-28 11:00:00,18.0,-19,-1.0,1028.0,2,35.76
2010-01-28 12:00:00,16.0,-21,1.0,1027.0,2,44.7
2010-01-28 13:00:00,12.0,-24,1.0,1026.0,2,53.64
2010-01-28 14:00:00,13.0,-25,1.0,1026.0,2,62.58
2010-01-28 15:00:00,23.0,-25,1.0,1026.0,2,72.41
2010-01-28 16:00:00,21.0,-24,1.0,1026.0,2,82.24
2010-01-28 17:00:00,13.0,-25,0.0,1026.0,2,91.18
2010-01-28 18:00:00,14.0,-22,0.0,1027.0,2,99.23
2010-01-28 19:00:00,23.0,-20,-1.0,1027.0,2,103.25
2010-01-28 20:00:00,16.0,-21,-1.0,1027.0,2,105.04
2010-01-28 21:00:00,25.0,-21,-4.0,1028.0,3,0.89
2010-01-28 22:00:00,20.0,-21,-2.0,1027.0,2,4.02
2010-01-28 23:00:00,25.0,-22,-2.0,1027.0,2,7.15
2010-01-29 00:00:00,19.0,-22,-1.0,1027.0,2,12.07
2010-01-29 01:00:00,24.0,-21,-4.0,1027.0,2,15.2
2010-01-29 02:00:00,25.0,-21,-4.0,1026.0,0,0.89
2010-01-29 03:00:00,20.0,-19,-8.0,1026.0,3,1.79
2010-01-29 04:00:00,24.0,-20,-7.0,1025.0,0,0.89
2010-01-29 05:00:00,17.0,-20,-8.0,1024.0,2,1.79
2010-01-29 06:00:00,10.0,-18,-10.0,1024.0,0,0.89
2010-01-29 07:00:00,11.0,-21,-2.0,1024.0,2,4.02
2010-01-29 08:00:00,16.0,-21,-1.0,1025.0,2,9.83
2010-01-29 09:00:00,20.0,-24,1.0,1025.0,2,17.88
2010-01-29 10:00:00,13.0,-25,2.0,1025.0,2,26.82
2010-01-29 11:00:00,12.0,-24,3.0,1024.0,2,33.97
2010-01-29 12:00:00,12.0,-25,4.0,1023.0,2,42.02
2010-01-29 13:00:00,12.0,-24,5.0,1022.0,2,50.07
2010-01-29 14:00:00,12.0,-25,6.0,1020.0,2,57.22
2010-01-29 15:00:00,31.0,-25,6.0,1020.0,2,65.27
2010-01-29 16:00:00,36.0,-23,6.0,1020.0,2,72.42
2010-01-29 17:00:00,42.0,-22,5.0,1020.0,2,78.23
2010-01-29 18:00:00,52.0,-21,5.0,1020.0,2,84.04
2010-01-29 19:00:00,26.0,-20,5.0,1020.0,2,89.85
2010-01-29 20:00:00,24.0,-20,3.0,1020.0,2,93.87
2010-01-29 21:00:00,25.0,-20,3.0,1020.0,2,97.89
2010-01-29 22:00:00,43.0,-19,3.0,1021.0,2,101.02
2010-01-29 23:00:00,47.0,-19,3.0,1020.0,2,105.94
2010-01-30 00:00:00,61.0,-18,0.0,1020.0,2,109.96
2010-01-30 01:00:00,66.0,-18,0.0,1020.0,2,114.88
2010-01-30 02:00:00,65.0,-15,-1.0,1020.0,0,1.79
2010-01-30 03:00:00,70.0,-15,-2.0,1020.0,2,0.89
2010-01-30 04:00:00,36.0,-16,-1.0,1020.0,2,4.02
2010-01-30 05:00:00,37.0,-16,-4.0,1019.0,2,8.94
2010-01-30 06:00:00,22.0,-15,-5.0,1020.0,0,0.89
2010-01-30 07:00:00,24.0,-16,-5.0,1020.0,2,3.13
2010-01-30 08:00:00,29.0,-15,-6.0,1021.0,0,0.89
2010-01-30 09:00:00,35.0,-15,0.0,1021.0,2,4.02
2010-01-30 10:00:00,35.0,-18,3.0,1021.0,2,8.04
2010-01-30 11:00:00,33.0,-21,5.0,1020.0,2,12.96
2010-01-30 12:00:00,32.0,-22,6.0,1020.0,2,18.77
2010-01-30 13:00:00,25.0,-22,7.0,1019.0,2,25.92
2010-01-30 14:00:00,16.0,-22,7.0,1018.0,2,35.75
2010-01-30 15:00:00,26.0,-23,7.0,1018.0,2,45.58
2010-01-30 16:00:00,32.0,-23,7.0,1017.0,2,52.73
2010-01-30 17:00:00,36.0,-22,6.0,1018.0,2,58.54
2010-01-30 18:00:00,37.0,-21,5.0,1018.0,2,64.35
2010-01-30 19:00:00,45.0,-21,5.0,1019.0,2,70.16
2010-01-30 20:00:00,71.0,-19,4.0,1019.0,2,74.18
2010-01-30 21:00:00,67.0,-19,5.0,1020.0,2,78.2
2010-01-30 22:00:00,69.0,-19,2.0,1020.0,2,81.33
2010-01-30 23:00:00,94.0,-18,2.0,1021.0,2,84.46
2010-01-31 00:00:00,85.0,-18,1.0,1021.0,2,87.59
2010-01-31 01:00:00,35.0,-18,1.0,1021.0,2,90.72
2010-01-31 02:00:00,26.0,-16,-3.0,1022.0,2,93.85
2010-01-31 03:00:00,24.0,-15,-2.0,1022.0,2,95.64
2010-01-31 04:00:00,20.0,-15,0.0,1022.0,2,99.66
2010-01-31 05:00:00,16.0,-17,1.0,1023.0,2,105.47
2010-01-31 06:00:00,18.0,-15,0.0,1023.0,2,109.49
2010-01-31 07:00:00,19.0,-18,0.0,1025.0,2,113.51
2010-01-31 08:00:00,22.0,-17,0.0,1025.0,2,116.64
2010-01-31 09:00:00,17.0,-17,2.0,1026.0,2,120.66
2010-01-31 10:00:00,18.0,-19,3.0,1026.0,2,129.6
2010-01-31 11:00:00,11.0,-19,4.0,1026.0,2,138.54
2010-01-31 12:00:00,11.0,-20,5.0,1025.0,2,145.69
2010-01-31 13:00:00,16.0,-17,5.0,1024.0,3,4.02
2010-01-31 14:00:00,18.0,-18,6.0,1024.0,3,7.15
2010-01-31 15:00:00,17.0,-18,6.0,1024.0,0,0.89
2010-01-31 16:00:00,19.0,-18,5.0,1024.0,1,1.79
2010-01-31 17:00:00,26.0,-17,4.0,1024.0,1,3.58
2010-01-31 18:00:00,24.0,-17,1.0,1024.0,3,1.79
2010-01-31 19:00:00,54.0,-15,-1.0,1025.0,3,2.68
2010-01-31 20:00:00,71.0,-13,-1.0,1025.0,0,0.89
2010-01-31 21:00:00,129.0,-8,-1.0,1026.0,1,5.81
2010-01-31 22:00:00,145.0,-7,-2.0,1027.0,1,10.73
2010-01-31 23:00:00,101.0,-7,-2.0,1027.0,1,13.86
2010-02-01 00:00:00,65.0,-8,-3.0,1027.0,1,15.65
2010-02-01 01:00:00,70.0,-9,-4.0,1027.0,3,0.89
2010-02-01 02:00:00,67.0,-9,-4.0,1027.0,3,1.78
2010-02-01 03:00:00,76.0,-9,-4.0,1027.0,0,0.89
2010-02-01 04:00:00,76.0,-9,-4.0,1026.0,1,0.89
2010-02-01 05:00:00,68.0,-9,-5.0,1027.0,0,0.89
2010-02-01 06:00:00,73.0,-10,-4.0,1027.0,1,0.89
2010-02-01 07:00:00,73.0,-10,-4.0,1027.0,0,0.89
2010-02-01 08:00:00,64.0,-10,-6.0,1028.0,3,0.89
2010-02-01 09:00:00,53.0,-9,-3.0,1028.0,1,1.79
2010-02-01 10:00:00,72.0,-9,-2.0,1028.0,0,0.89
2010-02-01 11:00:00,78.0,-9,-1.0,1028.0,1,1.79
2010-02-01 12:00:00,72.0,-10,0.0,1027.0,1,6.71
2010-02-01 13:00:00,56.0,-12,0.0,1026.0,1,10.73
2010-02-01 14:00:00,54.0,-14,1.0,1026.0,1,14.75
2010-02-01 15:00:00,40.0,-14,0.0,1025.0,1,16.54
2010-02-01 16:00:00,49.0,-12,0.0,1026.0,1,19.67
2010-02-01 17:00:00,63.0,-10,-1.0,1025.0,1,21.46
2010-02-01 18:00:00,66.0,-9,-2.0,1026.0,1,23.25
2010-02-01 19:00:00,64.0,-10,-2.0,1026.0,1,26.38
2010-02-01 20:00:00,63.0,-10,-4.0,1027.0,1,30.4
2010-02-01 21:00:00,65.0,-10,-5.0,1027.0,1,34.42
2010-02-01 22:00:00,64.0,-10,-5.0,1027.0,1,39.34
2010-02-01 23:00:00,64.0,-11,-7.0,1027.0,1,41.13
2010-02-02 00:00:00,62.0,-10,-7.0,1028.0,1,42.92
2010-02-02 01:00:00,56.0,-11,-8.0,1028.0,0,0.89
2010-02-02 02:00:00,87.0,-11,-9.0,1028.0,0,1.34
